时间,油底壳温度,目标挡位,实际挡位,输入转速,涡轮转速,输出转速
53:47.4,85,0,0,0,0,0
53:47.4,85,0,0,0,0,0
53:47.4,85,0,0,0,0,0
53:47.4,85,0,0,0,0,0
53:47.4,85,0,0,0,0,0
53:47.5,85,0,0,0,0,0
53:47.5,85,0,0,0,0,0
53:47.5,85,0,0,0,0,0
53:47.5,85,0,0,0,0,0
53:47.5,85,0,0,0,0,0
53:47.5,85,0,0,0,0,0
53:47.5,85,0,0,0,0,0
53:47.5,85,0,0,0,0,0
53:47.5,85,0,0,0,0,0
53:47.5,85,0,0,0,0,0
53:47.6,85,0,0,0,0,0
53:47.6,85,0,0,0,0,0
53:47.6,85,0,0,0,0,0
53:47.6,85,0,0,0,0,0
53:47.6,85,0,0,0,0,0
53:47.6,85,0,0,0,0,0
53:47.6,85,0,0,0,0,0
53:47.6,85,0,0,0,0,0
53:47.6,85,0,0,0,0,0
53:47.6,85,0,0,0,0,0
53:47.7,85,0,0,0,0,0
53:47.7,85,0,0,0,0,0
53:47.7,85,0,0,0,0,0
53:47.7,85,0,0,0,0,0
53:47.7,85,0,0,0,0,0
53:47.7,85,0,0,0,0,0
53:47.7,85,0,0,0,0,0
53:47.7,85,0,0,0,0,0
53:47.7,85,0,0,0,0,0
53:47.7,85,0,0,0,0,0
53:47.8,85,0,0,0,0,0
53:47.8,86,0,0,0,0,0
53:47.8,86,0,0,0,0,0
53:47.8,86,0,0,0,0,0
53:47.8,86,0,0,0,0,0
53:47.8,86,0,0,0,0,0
53:47.8,86,0,0,0,0,0
53:47.8,85,0,0,0,0,0
53:47.8,85,0,0,0,0,0
53:47.8,85,0,0,0,0,0
53:47.9,85,0,0,0,0,0
53:47.9,85,0,0,0,0,0
53:47.9,85,0,0,0,0,0
53:47.9,85,0,0,0,0,0
53:47.9,85,0,0,0,0,0
53:47.9,85,0,0,0,0,0
53:47.9,85,0,0,0,0,0
53:47.9,85,0,0,0,0,0
53:47.9,86,0,0,0,0,0
53:48.0,86,0,0,0,0,0
53:48.0,86,0,0,0,0,0
53:48.0,86,0,0,0,0,0
53:48.0,85,0,0,0,0,0
53:48.0,85,0,0,0,0,0
53:48.0,85,0,0,0,0,0
53:48.0,85,0,0,0,0,0
53:48.0,85,0,0,0,0,0
53:48.0,85,0,0,0,0,0
53:48.0,85,0,0,0,0,0
53:48.1,85,0,0,0,0,0
53:48.1,85,0,0,0,0,0
53:48.1,85,0,0,0,0,0
53:48.1,85,0,0,0,0,0
53:48.1,85,0,0,0,0,0
53:48.1,85,0,0,0,0,0
53:48.1,85,0,0,0,0,0
53:48.1,85,0,0,0,0,0
53:48.1,85,0,0,0,0,0
53:48.1,85,0,0,0,0,0
53:48.2,85,0,0,0,0,0
53:48.2,85,0,0,0,0,0
53:48.2,85,0,0,0,0,0
53:48.2,85,0,0,0,0,0
53:48.2,85,0,0,0,0,0
53:48.2,85,0,0,0,0,0
53:48.2,85,0,0,0,0,0
53:48.2,85,0,0,0,0,0
53:48.2,85,0,0,0,0,0
53:48.2,85,0,0,0,0,0
53:48.3,85,0,0,0,0,0
53:48.3,85,0,0,0,0,0
53:48.3,85,0,0,0,0,0
53:48.3,85,0,0,0,0,0
53:48.3,85,0,0,0,0,0
53:48.3,85,0,0,0,0,0
53:48.3,85,0,0,0,0,0
53:48.3,85,0,0,0,0,0
53:48.3,85,0,0,0,0,0
53:48.3,85,0,0,0,0,0
53:48.4,85,0,0,0,0,0
53:48.4,85,0,0,0,0,0
53:48.4,85,0,0,0,0,0
53:48.4,85,0,0,0,0,0
53:48.4,85,0,0,0,0,0
53:48.4,85,0,0,0,0,0
53:48.4,85,0,0,0,0,0
53:48.4,85,0,0,0,0,0
53:48.4,85,0,0,0,0,0
53:48.5,85,0,0,0,0,0
53:48.5,85,0,0,0,0,0
53:48.5,85,0,0,0,0,0
53:48.5,85,0,0,0,0,0
53:48.5,85,0,0,0,0,0
53:48.5,85,0,0,0,0,0
53:48.5,85,0,0,0,0,0
53:48.5,85,0,0,0,0,0
53:48.5,85,0,0,0,0,0
53:48.5,85,0,0,0,0,0
53:48.6,85,0,0,0,0,0
53:48.6,85,0,0,0,0,0
53:48.6,85,0,0,0,0,0
53:48.6,85,0,0,0,0,0
53:48.6,85,0,0,0,0,0
53:48.6,85,0,0,0,0,0
53:48.6,85,0,0,0,0,0
53:48.6,85,0,0,0,0,0
53:48.6,85,0,0,0,0,0
53:48.6,85,0,0,0,0,0
53:48.7,85,0,0,0,0,0
53:48.7,85,0,0,0,0,0
53:48.7,85,0,0,0,0,0
53:48.7,85,0,0,0,0,0
53:48.7,85,0,0,0,0,0
53:48.7,85,0,0,0,0,0
53:48.7,85,0,0,0,0,0
53:48.7,85,0,0,0,0,0
53:48.7,85,0,0,0,0,0
53:48.7,85,0,0,0,0,0
53:48.8,85,0,0,0,0,0
53:48.8,85,0,0,0,0,0
53:48.8,85,0,0,0,0,0
53:48.8,85,0,0,0,0,0
53:48.8,85,0,0,0,0,0
53:48.8,85,0,0,0,0,0
53:48.8,85,0,0,0,0,0
53:48.8,85,0,0,0,0,0
53:48.8,85,0,0,0,0,0
53:48.8,85,0,0,0,0,0
53:48.9,85,0,0,0,0,0
53:48.9,85,0,0,0,0,0
53:48.9,86,0,0,0,0,0
53:48.9,86,0,0,0,0,0
53:48.9,86,0,0,0,0,0
53:48.9,86,0,0,0,0,0
53:48.9,86,0,0,0,0,0
53:48.9,86,0,0,0,0,0
53:48.9,85,0,0,0,0,0
53:49.0,85,0,0,0,0,0
53:49.0,85,0,0,0,0,0
53:49.0,85,0,0,0,0,0
53:49.0,85,0,0,0,0,0
53:49.0,85,0,0,0,0,0
53:49.0,86,0,0,0,0,0
53:49.0,86,0,0,0,0,0
53:49.0,86,0,0,0,0,0
53:49.0,86,0,0,0,0,0
53:49.0,86,0,0,0,0,0
53:49.1,86,0,0,0,0,0
53:49.1,85,0,0,0,0,0
53:49.1,85,0,0,0,0,0
53:49.1,85,0,0,0,0,0
53:49.1,85,0,0,0,0,0
53:49.1,85,0,0,0,0,0
53:49.1,85,0,0,0,0,0
53:49.1,85,0,0,0,0,0
53:49.1,85,0,0,0,0,0
53:49.1,85,0,0,0,0,0
53:49.2,85,0,0,0,0,0
53:49.2,85,0,0,0,0,0
53:49.2,85,0,0,0,0,0
53:49.2,85,0,0,0,0,0
53:49.2,85,0,0,0,0,0
53:49.2,85,0,0,0,0,0
53:49.2,85,0,0,0,0,0
53:49.2,85,0,0,0,0,0
53:49.2,85,0,0,0,0,0
53:49.2,85,0,0,0,0,0
53:49.3,85,0,0,0,0,0
53:49.3,85,0,0,0,0,0
53:49.3,85,0,0,0,0,0
53:49.3,85,0,0,0,0,0
53:49.3,85,0,0,0,0,0
53:49.3,85,0,0,0,0,0
53:49.3,85,0,0,0,0,0
53:49.3,85,0,0,0,0,0
53:49.3,85,0,0,0,0,0
53:49.3,85,0,0,0,0,0
53:49.4,85,0,0,0,0,0
53:49.4,85,0,0,0,0,0
53:49.4,85,0,0,0,0,0
53:49.4,85,0,0,0,0,0
53:49.4,85,0,0,0,0,0
53:49.4,85,0,0,0,0,0
53:49.4,85,0,0,0,0,0
53:49.4,85,0,0,0,0,0
53:49.4,85,0,0,0,0,0
53:49.5,85,0,0,0,0,0
53:49.5,85,0,0,0,0,0
53:49.5,85,0,0,0,0,0
53:49.5,85,0,0,0,0,0
53:49.5,85,0,0,0,0,0
53:49.5,85,0,0,0,0,0
53:49.5,85,0,0,0,0,0
53:49.5,85,0,0,0,0,0
53:49.5,85,0,0,0,0,0
53:49.5,85,0,0,0,0,0
53:49.6,85,0,0,0,0,0
53:49.6,85,0,0,0,0,0
53:49.6,85,0,0,0,0,0
53:49.6,85,0,0,0,0,0
53:49.6,85,0,0,0,0,0
53:49.6,85,0,0,0,0,0
53:49.6,85,0,0,0,0,0
53:49.6,85,0,0,0,0,0
53:49.6,85,0,0,0,0,0
53:49.6,85,0,0,0,0,0
53:49.7,85,0,0,0,0,0
53:49.7,85,0,0,0,0,0
53:49.7,85,0,0,0,0,0
53:49.7,85,0,0,0,0,0
53:49.7,85,0,0,0,0,0
53:49.7,85,0,0,0,0,0
53:49.7,85,0,0,0,0,0
53:49.7,85,0,0,0,0,0
53:49.7,85,0,0,0,0,0
53:49.7,85,0,0,0,0,0
53:49.8,85,0,0,0,0,0
53:49.8,85,0,0,0,0,0
53:49.8,85,0,0,0,0,0
53:49.8,85,0,0,0,0,0
53:49.8,85,0,0,0,0,0
53:49.8,85,0,0,0,0,0
53:49.8,85,0,0,0,0,0
53:49.8,85,0,0,0,0,0
53:49.8,85,0,0,0,0,0
53:49.8,86,0,0,0,0,0
53:49.9,86,0,0,0,0,0
53:49.9,85,0,0,0,0,0
53:49.9,85,0,0,0,0,0
53:49.9,85,0,0,0,0,0
53:49.9,85,0,0,0,0,0
53:49.9,85,0,0,0,0,0
53:49.9,85,0,0,0,0,0
53:49.9,85,0,0,0,0,0
53:49.9,85,0,0,0,0,0
53:50.0,85,0,0,0,0,0
53:50.0,85,0,0,0,0,0
53:50.0,85,0,0,0,0,0
53:50.0,85,0,0,0,0,0
53:50.0,85,0,0,0,0,0
53:50.0,85,0,0,0,0,0
53:50.0,85,0,0,0,0,0
53:50.0,85,0,0,0,0,0
53:50.0,85,0,0,0,0,0
53:50.0,85,0,0,0,0,0
53:50.1,85,0,0,0,0,0
53:50.1,85,0,0,0,0,0
53:50.1,85,0,0,0,0,0
53:50.1,85,0,0,0,0,0
53:50.1,85,0,0,0,0,0
53:50.1,85,0,0,0,0,0
53:50.1,85,0,0,0,0,0
53:50.1,85,0,0,13,0,0
53:50.1,85,0,0,13,0,0
53:50.1,85,0,0,43,0,0
53:50.2,85,0,0,43,0,0
53:50.2,85,0,0,43,0,0
53:50.2,85,0,0,43,0,0
53:50.2,85,0,0,48,0,0
53:50.2,85,0,0,48,0,0
53:50.2,85,0,0,61,0,0
53:50.2,85,0,0,61,0,0
53:50.2,85,0,0,63,0,0
53:50.2,85,0,0,63,0,0
53:50.2,85,0,0,68,0,0
53:50.3,85,0,0,68,0,0
53:50.3,85,0,0,68,0,0
53:50.3,85,0,0,68,0,0
53:50.3,85,0,0,66,0,0
53:50.3,85,0,0,66,0,0
53:50.3,85,0,0,66,0,0
53:50.3,85,0,0,66,0,0
53:50.3,85,0,0,66,0,0
53:50.3,85,0,0,66,0,0
53:50.3,86,0,0,63,0,0
53:50.4,86,0,0,63,0,0
53:50.4,85,0,0,63,0,0
53:50.4,85,0,0,63,0,0
53:50.4,85,0,0,65,0,0
53:50.4,85,0,0,65,0,0
53:50.4,85,0,0,71,0,0
53:50.4,85,0,0,75,0,0
53:50.4,85,0,0,75,0,0
53:50.4,85,0,0,83,0,0
53:50.5,85,0,0,83,0,0
53:50.5,85,0,0,90,0,0
53:50.5,85,0,0,90,0,0
53:50.5,85,0,0,93,0,0
53:50.5,85,0,0,93,0,0
53:50.5,85,0,0,98,0,0
53:50.5,85,0,0,98,0,0
53:50.5,85,0,0,101,0,0
53:50.5,85,0,0,101,0,0
53:50.5,85,0,0,106,0,0
53:50.6,85,0,0,106,0,0
53:50.6,85,0,0,110,0,0
53:50.6,85,0,0,110,0,0
53:50.6,85,0,0,111,0,0
53:50.6,85,0,0,111,0,0
53:50.6,85,0,0,111,0,0
53:50.6,85,0,0,111,0,0
53:50.6,85,0,0,111,0,0
53:50.6,85,0,0,111,0,0
53:50.6,85,0,0,110,0,0
53:50.7,85,0,0,110,0,0
53:50.7,85,0,0,108,0,0
53:50.7,85,0,0,108,0,0
53:50.7,85,0,0,108,0,0
53:50.7,85,0,0,108,0,0
53:50.7,85,0,0,108,0,0
53:50.7,85,0,0,108,0,0
53:50.7,85,0,0,108,0,0
53:50.7,85,0,0,108,0,0
53:50.7,85,0,0,111,0,0
53:50.8,85,0,0,111,0,0
53:50.8,85,0,0,116,0,0
53:50.8,85,0,0,116,0,0
53:50.8,85,0,0,121,0,0
53:50.8,85,0,0,121,0,0
53:50.8,85,0,0,126,0,0
53:50.8,85,0,0,126,0,0
53:50.8,85,0,0,136,0,0
53:50.8,85,0,0,136,0,0
53:50.8,85,0,0,143,0,0
53:50.9,85,0,0,143,0,0
53:50.9,85,0,0,150,3,0
53:50.9,85,0,0,150,3,0
53:50.9,85,0,0,155,10,0
53:50.9,85,0,0,155,10,0
53:50.9,85,0,0,158,10,0
53:50.9,85,0,0,160,10,0
53:50.9,85,0,0,160,10,0
53:50.9,85,0,0,161,10,0
53:51.0,85,0,0,161,10,0
53:51.0,85,0,0,161,21,0
53:51.0,85,0,0,161,21,0
53:51.0,85,0,0,161,27,0
53:51.0,85,0,0,161,27,0
53:51.0,85,0,0,161,31,0
53:51.0,85,0,0,161,31,0
53:51.0,85,0,0,160,39,0
53:51.0,85,0,0,160,39,0
53:51.0,85,0,0,160,39,0
53:51.1,85,0,0,160,39,0
53:51.1,85,0,0,161,45,0
53:51.1,85,0,0,161,45,0
53:51.1,85,0,0,165,48,0
53:51.1,85,0,0,165,48,0
53:51.1,85,0,0,168,50,0
53:51.1,85,0,0,168,50,0
53:51.1,85,0,0,173,55,0
53:51.1,85,0,0,173,55,0
53:51.1,85,0,0,180,55,0
53:51.2,85,0,0,180,55,0
53:51.2,85,0,0,186,61,0
53:51.2,85,0,0,186,61,0
53:51.2,85,0,0,193,64,0
53:51.2,85,0,0,193,64,0
53:51.2,86,0,0,200,70,0
53:51.2,86,0,0,200,70,0
53:51.2,85,0,0,205,75,0
53:51.2,85,0,0,205,75,0
53:51.2,85,0,0,208,81,0
53:51.3,85,0,0,208,81,0
53:51.3,85,0,0,210,87,0
53:51.3,85,0,0,210,87,0
53:51.3,85,0,0,211,94,0
53:51.3,85,0,0,211,94,0
53:51.3,85,0,0,211,99,0
53:51.3,85,0,0,211,99,0
53:51.3,85,0,0,211,105,0
53:51.3,85,0,0,211,105,0
53:51.3,85,0,0,211,111,0
53:51.4,85,0,0,211,111,0
53:51.4,85,0,0,208,115,0
53:51.4,85,0,0,208,115,0
53:51.4,85,0,0,210,120,0
53:51.4,85,0,0,210,120,0
53:51.4,85,0,0,215,124,0
53:51.4,85,0,0,215,124,0
53:51.4,85,0,0,218,129,0
53:51.4,85,0,0,225,133,0
53:51.5,85,0,0,225,133,0
53:51.5,85,0,0,231,138,0
53:51.5,85,0,0,231,138,0
53:51.5,85,0,0,238,141,0
53:51.5,85,0,0,238,141,0
53:51.5,85,0,0,243,145,0
53:51.5,85,0,0,243,145,0
53:51.5,85,0,0,250,150,0
53:51.5,85,0,0,250,150,0
53:51.5,85,0,0,251,152,0
53:51.6,85,0,0,251,152,0
53:51.6,85,0,0,255,156,0
53:51.6,85,0,0,255,156,0
53:51.6,85,0,0,258,161,0
53:51.6,85,0,0,258,161,0
53:51.6,85,0,0,260,167,0
53:51.6,85,0,0,260,167,0
53:51.6,85,0,0,261,173,0
53:51.6,85,0,0,261,173,0
53:51.6,85,0,0,261,177,0
53:51.7,85,0,0,261,177,0
53:51.7,85,0,0,261,183,3
53:51.7,85,0,0,261,183,3
53:51.7,85,0,0,263,188,11
53:51.7,85,0,0,263,188,11
53:51.7,85,0,0,265,192,11
53:51.7,85,0,0,265,192,11
53:51.7,85,0,0,268,197,11
53:51.7,85,0,0,268,197,11
53:51.7,85,0,0,273,201,11
53:51.8,85,0,0,273,201,11
53:51.8,85,0,0,278,204,11
53:51.8,85,0,0,278,204,11
53:51.8,85,0,0,285,208,11
53:51.8,85,0,0,285,208,11
53:51.8,85,0,0,291,214,11
53:51.8,85,0,0,291,214,11
53:51.8,85,0,0,296,218,11
53:51.8,85,0,0,296,218,11
53:51.8,85,0,0,301,222,11
53:51.9,85,0,0,301,222,11
53:51.9,85,0,0,306,227,11
53:51.9,85,0,0,306,227,11
53:51.9,85,0,0,306,233,13
53:51.9,85,0,0,306,233,13
53:51.9,85,0,0,308,240,18
53:51.9,85,0,0,308,240,18
53:51.9,85,0,0,311,244,18
53:51.9,85,0,0,311,249,18
53:52.0,85,0,0,311,249,18
53:52.0,85,0,0,311,252,18
53:52.0,85,0,0,311,252,18
53:52.0,85,0,0,310,257,18
53:52.0,85,0,0,310,257,18
53:52.0,85,0,0,308,260,18
53:52.0,85,0,0,308,260,18
53:52.0,85,0,0,308,264,18
53:52.0,85,0,0,308,264,18
53:52.0,85,0,0,311,267,20
53:52.1,85,0,0,311,267,20
53:52.1,85,0,0,315,271,24
53:52.1,85,0,0,315,271,24
53:52.1,85,0,0,320,274,24
53:52.1,85,0,0,320,274,24
53:52.1,85,0,0,326,276,24
53:52.1,85,0,0,326,276,24
53:52.1,85,0,0,333,279,24
53:52.1,85,0,0,333,279,24
53:52.1,85,0,0,340,283,24
53:52.2,85,0,0,340,283,24
53:52.2,85,0,0,345,287,24
53:52.2,85,0,0,345,287,24
53:52.2,85,0,0,350,291,24
53:52.2,85,0,0,350,291,24
53:52.2,85,0,0,356,295,28
53:52.2,85,0,0,356,295,28
53:52.2,85,0,0,358,300,28
53:52.2,85,0,0,358,300,28
53:52.2,85,0,0,360,305,28
53:52.3,85,0,0,360,305,28
53:52.3,85,0,0,363,309,28
53:52.3,85,0,0,363,309,28
53:52.3,85,0,0,363,313,28
53:52.3,85,0,0,363,313,28
53:52.3,85,0,0,361,319,28
53:52.3,85,0,0,361,319,28
53:52.3,85,0,0,361,325,30
53:52.3,85,0,0,361,325,30
53:52.3,85,0,0,361,327,30
53:52.4,85,0,0,361,327,30
53:52.4,85,0,0,361,331,30
53:52.4,85,0,0,361,331,30
53:52.4,85,0,0,365,334,30
53:52.4,85,0,0,365,334,30
53:52.4,85,0,0,366,335,30
53:52.4,85,0,0,366,335,30
53:52.4,86,0,0,373,337,31
53:52.4,86,0,0,373,337,31
53:52.5,85,0,0,380,339,33
53:52.5,86,0,0,386,341,33
53:52.5,86,0,0,386,341,33
53:52.5,85,0,0,393,345,33
53:52.5,85,0,0,393,345,33
53:52.5,85,0,0,398,348,33
53:52.5,85,0,0,398,348,33
53:52.5,85,0,0,403,351,33
53:52.5,85,0,0,403,351,33
53:52.5,85,0,0,406,355,35
53:52.6,85,0,0,406,355,35
53:52.6,85,0,0,410,360,35
53:52.6,85,0,0,410,360,35
53:52.6,85,0,0,411,363,35
53:52.6,85,0,0,411,363,35
53:52.6,85,0,0,413,367,35
53:52.6,85,0,0,413,367,35
53:52.6,85,0,0,413,371,37
53:52.6,85,0,0,413,371,37
53:52.6,85,0,0,411,376,39
53:52.7,85,0,0,411,376,39
53:52.7,85,0,0,410,380,39
53:52.7,85,0,0,410,380,39
53:52.7,85,0,0,410,382,39
53:52.7,85,0,0,410,382,39
53:52.7,85,0,0,411,385,39
53:52.7,85,0,0,411,385,39
53:52.7,85,0,0,416,388,41
53:52.7,85,0,0,416,388,41
53:52.7,85,0,0,421,390,41
53:52.8,85,0,0,421,390,41
53:52.8,85,0,0,428,391,41
53:52.8,85,0,0,428,391,41
53:52.8,85,0,0,436,393,41
53:52.8,85,0,0,436,393,41
53:52.8,85,0,0,441,395,43
53:52.8,85,0,0,441,395,43
53:52.8,85,0,0,445,396,43
53:52.8,85,0,0,445,396,43
53:52.8,85,0,0,450,398,43
53:52.9,85,0,0,450,398,43
53:52.9,85,0,0,455,400,43
53:52.9,85,0,0,455,400,43
53:52.9,85,0,0,458,403,43
53:52.9,85,0,0,458,403,43
53:52.9,85,0,0,460,408,43
53:52.9,85,0,0,460,408,43
53:52.9,86,0,0,461,412,43
53:52.9,86,0,0,461,412,43
53:52.9,86,0,0,461,416,43
53:53.0,86,0,0,460,422,43
53:53.0,86,0,0,460,422,43
53:53.0,85,0,0,461,426,45
53:53.0,85,0,0,461,426,45
53:53.0,85,0,0,465,429,45
53:53.0,85,0,0,465,429,45
53:53.0,85,0,0,468,431,45
53:53.0,85,0,0,468,431,45
53:53.0,85,0,0,471,433,45
53:53.1,85,0,0,471,433,45
53:53.1,85,0,0,478,437,45
53:53.1,85,0,0,478,437,45
53:53.1,85,0,0,485,439,45
53:53.1,85,0,0,485,439,45
53:53.1,85,0,0,491,443,45
53:53.1,85,0,0,491,443,45
53:53.1,85,0,0,498,447,45
53:53.1,85,0,0,498,447,45
53:53.1,85,0,0,501,450,46
53:53.2,85,0,0,501,450,46
53:53.2,85,0,0,506,454,46
53:53.2,85,0,0,506,454,46
53:53.2,85,0,0,511,458,46
53:53.2,85,0,0,511,458,46
53:53.2,85,0,0,511,462,46
53:53.2,85,0,0,511,462,46
53:53.2,85,0,0,511,467,46
53:53.2,85,0,0,511,467,46
53:53.2,85,0,0,511,469,46
53:53.3,85,0,0,511,469,46
53:53.3,85,0,0,511,474,46
53:53.3,85,0,0,511,474,46
53:53.3,85,0,0,513,478,46
53:53.3,85,0,0,513,478,46
53:53.3,85,0,0,515,481,48
53:53.3,85,0,0,515,481,48
53:53.3,85,0,0,518,483,48
53:53.3,85,0,0,518,483,48
53:53.3,85,0,0,523,485,48
53:53.4,85,0,0,523,485,48
53:53.4,85,0,0,530,488,48
53:53.4,85,0,0,530,488,48
53:53.4,85,0,0,535,490,48
53:53.4,85,0,0,535,490,48
53:53.4,85,0,0,541,492,48
53:53.4,85,0,0,541,492,48
53:53.4,85,0,0,548,495,48
53:53.4,85,0,0,548,495,48
53:53.4,85,0,0,553,498,48
53:53.5,85,0,0,553,498,48
53:53.5,85,0,0,556,501,48
53:53.5,85,0,0,558,506,48
53:53.5,85,0,0,558,506,48
53:53.5,85,0,0,560,511,48
53:53.5,85,0,0,560,511,48
53:53.5,85,0,0,560,515,48
53:53.5,85,0,0,560,515,48
53:53.5,85,0,0,560,518,48
53:53.6,85,0,0,560,518,48
53:53.6,85,0,0,560,521,48
53:53.6,85,0,0,560,521,48
53:53.6,85,0,0,561,526,45
53:53.6,85,0,0,561,526,45
53:53.6,85,0,0,565,528,43
53:53.6,85,0,0,565,528,43
53:53.6,85,0,0,571,530,43
53:53.6,85,0,0,571,530,43
53:53.6,85,0,0,580,531,43
53:53.7,85,0,0,580,531,43
53:53.7,85,0,0,585,532,43
53:53.7,85,0,0,585,532,43
53:53.7,85,0,0,588,533,43
53:53.7,85,0,0,588,533,43
