时间,油底壳温度,目标挡位,实际挡位,输入转速,涡轮转速,输出转速
15:50.9,81,0,0,600,587,0
15:50.9,81,0,0,600,587,0
15:50.9,82,0,0,600,589,0
15:50.9,82,0,0,600,589,0
15:50.9,82,0,0,598,589,0
15:50.9,82,0,0,598,589,0
15:51.0,82,0,0,598,589,0
15:51.0,82,0,0,598,589,0
15:51.0,81,0,0,598,589,0
15:51.0,81,0,0,598,589,0
15:51.0,81,0,0,598,587,0
15:51.0,81,0,0,598,587,0
15:51.0,81,0,0,598,586,0
15:51.0,81,0,0,598,586,0
15:51.0,81,0,0,598,587,0
15:51.0,81,0,0,598,587,0
15:51.1,82,0,0,598,588,0
15:51.1,81,0,0,598,589,0
15:51.1,81,0,0,598,589,0
15:51.1,81,0,0,598,588,0
15:51.1,81,0,0,598,588,0
15:51.1,81,0,0,598,587,0
15:51.1,81,0,0,598,587,0
15:51.1,81,0,0,598,588,0
15:51.1,81,0,0,598,588,0
15:51.2,81,0,0,598,588,0
15:51.2,81,0,0,598,588,0
15:51.2,81,0,0,598,588,0
15:51.2,81,0,0,598,588,0
15:51.2,81,0,0,598,588,0
15:51.2,81,0,0,598,588,0
15:51.2,81,0,0,598,589,0
15:51.2,81,0,0,598,589,0
15:51.2,81,0,0,598,589,0
15:51.2,81,0,0,598,589,0
15:51.3,81,0,0,600,589,0
15:51.3,81,0,0,600,589,0
15:51.3,81,0,0,600,590,0
15:51.3,81,0,0,600,590,0
15:51.3,81,0,0,600,589,0
15:51.3,81,0,0,600,589,0
15:51.3,81,0,0,600,587,0
15:51.3,81,0,0,600,587,0
15:51.3,81,0,0,600,586,0
15:51.3,81,0,0,600,586,0
15:51.4,81,0,0,600,587,0
15:51.4,81,0,0,600,587,0
15:51.4,81,0,0,600,588,0
15:51.4,81,0,0,600,588,0
15:51.4,81,0,0,596,585,0
15:51.4,81,0,0,596,585,0
15:51.4,81,0,0,596,583,0
15:51.4,81,0,0,596,583,0
15:51.4,81,0,0,598,586,0
15:51.4,81,0,0,598,586,0
15:51.5,81,0,0,598,586,0
15:51.5,81,0,0,598,586,0
15:51.5,81,0,0,598,586,0
15:51.5,81,0,0,598,586,0
15:51.5,81,0,0,598,586,0
15:51.5,81,0,0,598,586,0
15:51.5,81,0,0,598,587,0
15:51.5,81,0,0,598,587,0
15:51.5,81,0,0,598,588,0
15:51.5,81,0,0,598,588,0
15:51.6,81,0,0,598,587,0
15:51.6,81,0,0,598,587,0
15:51.6,81,0,0,598,587,0
15:51.6,81,0,0,598,587,0
15:51.6,81,0,0,598,587,0
15:51.6,81,0,0,598,586,0
15:51.6,81,0,0,598,586,0
15:51.6,81,0,0,600,585,0
15:51.6,81,0,0,600,585,0
15:51.7,81,0,0,600,583,0
15:51.7,81,0,0,600,583,0
15:51.7,81,0,0,600,585,0
15:51.7,81,0,0,600,585,0
15:51.7,81,0,0,600,585,0
15:51.7,81,0,0,600,585,0
15:51.7,81,0,0,600,585,0
15:51.7,81,0,0,600,585,0
15:51.7,81,0,0,598,585,0
15:51.7,81,0,0,598,585,0
15:51.8,81,0,0,598,586,0
15:51.8,81,0,0,598,586,0
15:51.8,81,0,0,598,586,0
15:51.8,81,0,0,598,586,0
15:51.8,81,0,0,598,586,0
15:51.8,81,0,0,598,586,0
15:51.8,81,0,0,598,587,0
15:51.8,81,0,0,598,587,0
15:51.8,81,0,0,598,588,0
15:51.8,81,0,0,598,588,0
15:51.9,81,0,0,598,587,0
15:51.9,81,0,0,598,587,0
15:51.9,81,0,0,598,587,0
15:51.9,81,0,0,598,587,0
15:51.9,81,0,0,598,588,0
15:51.9,81,0,0,598,588,0
15:51.9,82,0,0,598,588,0
15:51.9,82,0,0,598,588,0
15:51.9,82,0,0,598,586,0
15:51.9,82,0,0,598,586,0
15:52.0,81,0,0,598,586,0
15:52.0,81,0,0,598,586,0
15:52.0,81,0,0,600,587,0
15:52.0,81,0,0,600,587,0
15:52.0,81,0,0,600,587,0
15:52.0,81,0,0,600,587,0
15:52.0,81,0,0,600,586,0
15:52.0,81,0,0,600,586,0
15:52.0,81,0,0,600,586,0
15:52.0,81,0,0,600,586,0
15:52.1,81,0,0,600,587,0
15:52.1,81,0,0,600,587,0
15:52.1,81,0,0,598,587,0
15:52.1,81,0,0,598,587,0
15:52.1,81,0,0,598,587,0
15:52.1,81,0,0,598,587,0
15:52.1,81,0,0,598,587,0
15:52.1,81,0,0,598,588,0
15:52.1,81,0,0,598,588,0
15:52.2,81,0,0,598,588,0
15:52.2,81,0,0,598,588,0
15:52.2,81,0,0,598,588,0
15:52.2,81,0,0,598,588,0
15:52.2,81,0,0,598,588,0
15:52.2,81,0,0,598,588,0
15:52.2,81,0,0,598,588,0
15:52.2,81,0,0,598,588,0
15:52.2,81,0,0,598,588,0
15:52.2,81,0,0,598,588,0
15:52.3,81,0,0,598,588,0
15:52.3,81,0,0,598,588,0
15:52.3,81,0,0,598,587,0
15:52.3,81,0,0,598,587,0
15:52.3,81,0,0,598,587,0
15:52.3,81,0,0,598,587,0
15:52.3,81,0,0,598,586,0
15:52.3,81,0,0,598,586,0
15:52.3,81,0,0,600,586,0
15:52.3,81,0,0,600,586,0
15:52.4,81,0,0,600,586,0
15:52.4,81,0,0,600,586,0
15:52.4,81,0,0,598,586,0
15:52.4,81,0,0,598,586,0
15:52.4,81,0,0,598,587,0
15:52.4,81,0,0,598,587,0
15:52.4,81,0,0,598,587,0
15:52.4,81,0,0,598,587,0
15:52.4,81,0,0,600,588,0
15:52.4,81,0,0,600,588,0
15:52.5,81,0,0,600,588,0
15:52.5,81,0,0,600,588,0
15:52.5,81,0,0,600,587,0
15:52.5,81,0,0,600,587,0
15:52.5,81,0,0,600,587,0
15:52.5,81,0,0,600,587,0
15:52.5,81,0,0,600,588,0
15:52.5,81,0,0,600,588,0
15:52.5,81,0,0,598,587,0
15:52.5,81,0,0,598,587,0
15:52.6,81,0,0,598,587,0
15:52.6,81,0,0,598,587,0
15:52.6,81,0,0,598,587,0
15:52.6,81,0,0,596,587,0
15:52.6,81,0,0,596,587,0
15:52.6,81,0,0,596,586,0
15:52.6,81,0,0,596,586,0
15:52.6,81,0,0,598,585,0
15:52.6,81,0,0,598,585,0
15:52.7,81,0,0,598,585,0
15:52.7,81,0,0,598,585,0
15:52.7,81,0,0,598,586,0
15:52.7,81,0,0,598,586,0
15:52.7,81,0,0,600,586,0
15:52.7,81,0,0,600,586,0
15:52.7,81,0,0,600,586,0
15:52.7,81,0,0,600,586,0
15:52.7,81,0,0,600,587,0
15:52.7,81,0,0,600,587,0
15:52.8,81,0,0,600,588,0
15:52.8,81,0,0,600,588,0
15:52.8,81,0,0,598,588,0
15:52.8,81,0,0,598,588,0
15:52.8,81,0,0,598,588,0
15:52.8,81,0,0,598,588,0
15:52.8,81,0,0,600,588,0
15:52.8,81,0,0,600,588,0
15:52.8,81,0,0,600,588,0
15:52.8,81,0,0,600,588,0
15:52.9,81,0,0,600,588,0
15:52.9,81,0,0,600,588,0
15:52.9,81,0,0,600,588,0
15:52.9,81,0,0,600,588,0
15:52.9,81,0,0,600,588,0
15:52.9,81,0,0,600,588,0
15:52.9,81,0,0,600,588,0
15:52.9,81,0,0,600,588,0
15:52.9,81,0,0,600,588,0
15:52.9,81,0,0,600,588,0
15:53.0,81,0,0,600,587,0
15:53.0,81,0,0,600,587,0
15:53.0,81,0,0,600,586,0
15:53.0,81,0,0,600,586,0
15:53.0,81,0,0,598,588,0
15:53.0,81,0,0,598,588,0
15:53.0,81,0,0,598,588,0
15:53.0,81,0,0,598,588,0
15:53.0,81,0,0,598,587,0
15:53.0,81,0,0,598,587,0
15:53.1,81,0,0,598,587,0
15:53.1,81,0,0,598,587,0
15:53.1,81,0,0,598,588,0
15:53.1,81,0,0,598,588,0
15:53.1,81,0,0,598,588,0
15:53.1,81,0,0,598,588,0
15:53.1,81,0,0,598,588,0
15:53.1,81,0,0,598,588,0
15:53.1,81,0,0,598,588,0
15:53.2,81,0,0,598,588,0
15:53.2,81,0,0,598,588,0
15:53.2,81,0,0,598,588,0
15:53.2,81,0,0,598,588,0
15:53.2,81,0,0,598,588,0
15:53.2,81,0,0,598,588,0
15:53.2,81,0,0,600,588,0
15:53.2,81,0,0,600,588,0
15:53.2,81,0,0,600,586,0
15:53.2,81,0,0,600,586,0
15:53.3,81,0,0,600,583,0
15:53.3,81,0,0,600,583,0
15:53.3,81,0,0,600,583,0
15:53.3,81,0,0,600,583,0
15:53.3,81,0,0,600,586,0
15:53.3,81,0,0,600,586,0
15:53.3,81,0,0,600,587,0
15:53.3,81,0,0,600,587,0
15:53.3,81,0,0,600,587,0
15:53.3,81,0,0,600,587,0
15:53.4,81,0,0,598,587,0
15:53.4,81,0,0,598,587,0
15:53.4,81,0,0,598,588,0
15:53.4,81,0,0,598,588,0
15:53.4,81,0,0,596,588,0
15:53.4,81,0,0,596,588,0
15:53.4,81,0,0,596,588,0
15:53.4,81,0,0,596,588,0
15:53.4,81,0,0,598,588,0
15:53.4,81,0,0,598,588,0
15:53.5,81,0,0,598,588,0
15:53.5,81,0,0,598,588,0
15:53.5,81,0,0,598,588,0
15:53.5,81,0,0,598,588,0
15:53.5,81,0,0,598,587,0
15:53.5,81,0,0,598,587,0
15:53.5,81,0,0,598,588,0
15:53.5,81,0,0,598,588,0
15:53.5,81,0,0,600,588,0
15:53.5,81,0,0,600,588,0
15:53.6,81,0,0,600,587,0
15:53.6,81,0,0,600,587,0
15:53.6,81,0,0,598,586,0
15:53.6,81,0,0,598,586,0
15:53.6,81,0,0,600,586,0
15:53.6,81,0,0,601,587,0
15:53.6,81,0,0,601,587,0
15:53.6,81,0,0,601,588,0
15:53.6,81,0,0,601,588,0
15:53.7,81,0,0,600,588,0
15:53.7,81,0,0,600,588,0
15:53.7,81,0,0,600,588,0
15:53.7,81,0,0,600,588,0
15:53.7,81,0,0,598,588,0
15:53.7,81,0,0,598,588,0
15:53.7,81,0,0,598,588,0
15:53.7,81,0,0,598,588,0
15:53.7,81,0,0,598,588,0
15:53.7,81,0,0,598,588,0
15:53.8,81,0,0,598,588,0
15:53.8,81,0,0,598,588,0
15:53.8,82,0,0,598,589,0
15:53.8,82,0,0,598,589,0
15:53.8,82,0,0,598,589,0
15:53.8,82,0,0,598,589,0
15:53.8,82,0,0,598,589,0
15:53.8,82,0,0,598,589,0
15:53.8,81,0,0,598,589,0
15:53.8,81,0,0,598,589,0
15:53.9,81,0,0,598,587,0
15:53.9,81,0,0,598,587,0
15:53.9,81,0,0,598,586,0
15:53.9,81,0,0,598,586,0
15:53.9,81,0,0,598,587,0
15:53.9,81,0,0,598,587,0
15:53.9,82,0,0,598,587,0
15:53.9,82,0,0,598,587,0
15:53.9,81,0,0,600,588,0
15:53.9,81,0,0,600,588,0
15:54.0,81,0,0,600,588,0
15:54.0,81,0,0,600,588,0
15:54.0,81,0,0,600,587,0
15:54.0,81,0,0,600,587,0
15:54.0,81,0,0,600,586,0
15:54.0,81,0,0,600,586,0
15:54.0,81,0,0,601,586,0
15:54.0,81,0,0,601,586,0
15:54.0,81,0,0,601,586,0
15:54.0,81,0,0,601,586,0
15:54.1,81,0,0,601,586,0
15:54.1,81,0,0,601,586,0
15:54.1,81,0,0,600,588,0
15:54.1,81,0,0,600,588,0
15:54.1,81,0,0,600,590,0
15:54.1,81,0,0,600,590,0
15:54.1,81,0,0,600,590,0
15:54.1,81,0,0,600,588,0
15:54.1,81,0,0,600,588,0
15:54.2,81,0,0,600,588,0
15:54.2,81,0,0,600,588,0
15:54.2,81,0,0,600,588,0
15:54.2,81,0,0,600,588,0
15:54.2,81,0,0,598,588,0
15:54.2,81,0,0,598,588,0
15:54.2,81,0,0,598,588,0
15:54.2,81,0,0,598,588,0
15:54.2,81,0,0,598,588,0
15:54.2,81,0,0,598,588,0
15:54.3,81,0,0,598,587,0
15:54.3,81,0,0,598,587,0
15:54.3,81,0,0,598,586,0
15:54.3,81,0,0,598,586,0
15:54.3,81,0,0,600,586,0
15:54.3,81,0,0,600,586,0
15:54.3,81,0,0,600,588,0
15:54.3,81,0,0,600,588,0
15:54.3,81,0,0,600,588,0
15:54.3,81,0,0,600,588,0
15:54.4,81,0,0,600,587,0
15:54.4,81,0,0,600,587,0
15:54.4,81,0,0,600,587,0
15:54.4,81,0,0,600,587,0
15:54.4,81,0,0,600,587,0
15:54.4,81,0,0,600,587,0
15:54.4,81,0,0,600,587,0
15:54.4,81,0,0,600,587,0
15:54.4,81,0,0,598,588,0
15:54.4,81,0,0,598,588,0
15:54.5,81,0,0,598,589,0
15:54.5,81,0,0,598,589,0
15:54.5,81,0,0,598,589,0
15:54.5,81,0,0,598,589,0
15:54.5,81,0,0,598,588,0
15:54.5,81,0,0,598,588,0
15:54.5,81,0,0,598,587,0
15:54.5,81,0,0,598,587,0
15:54.5,81,0,0,598,588,0
15:54.5,81,0,0,598,588,0
15:54.6,81,0,0,600,588,0
15:54.6,81,0,0,600,588,0
15:54.6,81,0,0,600,588,0
15:54.6,81,0,0,600,588,0
15:54.6,81,0,0,598,588,0
15:54.6,81,0,0,598,588,0
15:54.6,81,0,0,598,588,0
15:54.6,81,0,0,598,588,0
15:54.6,81,0,0,598,588,0
15:54.7,81,0,0,598,588,0
15:54.7,81,0,0,598,588,0
15:54.7,81,0,0,598,588,0
15:54.7,81,0,0,598,588,0
15:54.7,81,0,0,598,589,0
15:54.7,81,0,0,598,589,0
15:54.7,81,0,0,598,588,0
15:54.7,81,0,0,598,588,0
15:54.7,81,0,0,600,588,0
15:54.7,81,0,0,600,588,0
15:54.8,81,0,0,600,588,0
15:54.8,81,0,0,600,588,0
15:54.8,81,0,0,598,587,0
15:54.8,81,0,0,598,587,0
15:54.8,81,0,0,598,587,0
15:54.8,81,0,0,598,587,0
15:54.8,81,0,0,600,587,0
15:54.8,81,0,0,600,587,0
15:54.8,81,0,0,600,588,0
15:54.8,81,0,0,600,588,0
15:54.9,81,0,0,598,587,0
15:54.9,81,0,0,598,587,0
15:54.9,81,0,0,598,585,0
15:54.9,81,0,0,598,585,0
15:54.9,81,0,0,596,585,0
15:54.9,81,0,0,596,585,0
15:54.9,81,0,0,596,587,0
15:54.9,81,0,0,596,587,0
15:54.9,81,0,0,598,588,0
15:54.9,81,0,0,598,588,0
15:55.0,81,0,0,598,588,0
15:55.0,81,0,0,598,588,0
15:55.0,81,0,0,598,587,0
15:55.0,81,0,0,598,587,0
15:55.0,81,0,0,598,587,0
15:55.0,81,0,0,598,587,0
15:55.0,81,0,0,598,587,0
15:55.0,81,0,0,598,587,0
15:55.0,81,0,0,598,587,0
15:55.0,81,0,0,598,587,0
15:55.1,81,0,0,598,587,0
15:55.1,81,0,0,598,587,0
15:55.1,81,0,0,598,588,0
15:55.1,81,0,0,598,588,0
15:55.1,81,0,0,598,588,0
15:55.1,81,0,0,598,588,0
15:55.1,81,0,0,598,587,0
15:55.1,81,0,0,598,587,0
15:55.1,81,0,0,598,587,0
15:55.2,81,0,0,600,588,0
15:55.2,81,0,0,600,588,0
15:55.2,81,0,0,600,587,0
15:55.2,81,0,0,600,587,0
15:55.2,81,0,0,600,586,0
15:55.2,81,0,0,600,586,0
15:55.2,81,0,0,600,586,0
15:55.2,81,0,0,600,586,0
15:55.2,81,0,0,598,587,0
15:55.2,81,0,0,598,587,0
15:55.3,81,0,0,598,587,0
15:55.3,81,0,0,598,587,0
15:55.3,81,8,0,598,587,0
15:55.3,81,8,0,598,587,0
15:55.3,81,8,0,596,589,0
15:55.3,81,8,0,596,589,0
15:55.3,81,8,0,596,589,0
15:55.3,81,8,0,596,589,0
15:55.3,81,8,0,596,588,0
15:55.3,81,8,0,596,588,0
15:55.4,81,8,0,598,588,0
15:55.4,81,8,0,598,588,0
15:55.4,81,8,0,598,589,0
15:55.4,81,8,0,598,589,0
15:55.4,81,8,0,598,589,0
15:55.4,81,8,0,598,589,0
15:55.4,81,8,0,598,589,0
15:55.4,81,8,0,598,589,0
15:55.4,81,8,0,598,589,0
15:55.4,81,8,0,598,589,0
15:55.5,81,8,0,598,589,0
15:55.5,81,8,0,598,589,0
15:55.5,81,8,0,598,588,0
15:55.5,81,8,0,598,588,0
15:55.5,81,8,0,600,586,0
15:55.5,81,8,0,600,586,0
15:55.5,81,8,0,600,586,0
15:55.5,81,8,0,600,586,0
15:55.5,81,8,0,601,585,0
15:55.5,81,8,0,601,585,0
15:55.6,81,8,0,601,583,0
15:55.6,81,8,0,601,583,0
15:55.6,82,8,0,600,579,0
15:55.6,82,8,0,600,579,0
15:55.6,81,8,0,600,575,0
15:55.6,81,8,0,600,575,0
15:55.6,81,8,0,600,570,0
15:55.6,81,8,0,600,570,0
15:55.6,81,8,0,598,563,35
15:55.7,81,8,0,596,559,54
15:55.7,81,8,0,596,559,54
15:55.7,81,8,0,595,557,76
15:55.7,81,8,0,595,557,76
15:55.7,81,8,0,591,555,88
15:55.7,81,8,0,591,555,88
15:55.7,81,8,0,591,557,95
15:55.7,81,8,0,591,557,95
15:55.7,81,8,0,591,562,101
15:55.7,81,8,0,591,562,101
15:55.8,81,8,0,591,565,101
15:55.8,81,8,0,591,565,101
15:55.8,81,8,0,591,572,101
15:55.8,81,8,0,591,572,101
15:55.8,81,8,0,591,577,101
15:55.8,81,8,0,591,577,101
15:55.8,81,8,0,593,581,103
15:55.8,81,8,0,593,581,103
15:55.8,81,8,0,595,586,105
15:55.8,81,8,0,595,586,105
15:55.9,81,8,0,596,590,105
15:55.9,81,8,0,596,590,105
15:55.9,81,8,0,598,592,105
